rid,complete,start,end,duration,uniq,qra,qcheck,q1t,q1a,q1t2,q1b,q2t,q2a,q2t2,q2b,q3t,q3a,q3t2,q3b,q4t,q4a,q4t2,q4b,q5t,q5a,q5t2,q5b,q6t,q6a,q6t2,q6b,q7t,q7a,q7t2,q7b,q8t,q8a,q8t2,q8b,q9t,q9a,q9t2,q9b,q10t,q10a,q10t2,q10b,q11t,q11a,q11t2,q11b,q12t,q12a,q12t2,q12b,q13t,q13a,a13t2,q13b,q14t,q14a,q14t2,q14b,q15t,q15a,q15t2,q15b,q16t,q16a,q16t2,q16b,q17t,q17a,q17t2,q17b,q18t,q18a,q18t2,q18b
2209,COMPLETED,10/13/2009 16:32,10/13/2009 16:35,181,1r2954690,1,5,1255476819,2,116,I believe that the odds of saving 600 people is superior to writing off 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,COMPLETED,10/13/2009 16:33,10/13/2009 16:35,119,1r1747090,5,5,,,,,,,,,,,,,,,,,1255476917,1,39,Because it's less risky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211,COMPLETED,10/13/2009 16:36,10/13/2009 16:37,55,1r3205928,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255477057,2,11,sounds better,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212,COMPLETED,10/13/2009 16:37,10/13/2009 16:40,179,1r3125381,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255477180,1,41,i can save more people,,,,,,,,,,,,,,,,,,,,,,,,
2213,COMPLETED,10/13/2009 16:44,10/13/2009 16:46,117,1r3047114,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255477596,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214,COMPLETED,10/13/2009 16:44,10/13/2009 16:47,192,1r3726768,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255477564,2,113,save 200 people is better than a 1/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,COMPLETED,10/13/2009 16:48,10/13/2009 16:49,101,1r2796433,1,5,1255477755,1,32,Program B has a higher chance of failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2217,COMPLETED,10/13/2009 16:49,10/13/2009 16:51,97,1r3931397,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255477838,2,43,there is a chance that no one will die and that is good.,,,,,,,,,,,,,,,,
2218,COMPLETED,10/13/2009 16:49,10/13/2009 16:52,158,1r3477638,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255477906,2,41,Because there is more of a guarantee that 200 people will be saved rather than having only a 33% chance that everyone will be saved.,,,,
2219,COMPLETED,10/13/2009 16:51,10/13/2009 16:53,81,1r379475,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255477966,2,32,All or none concept and hopefully those 600 make the rest of the world safe.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,COMPLETED,10/13/2009 16:52,10/13/2009 16:52,52,1r3809897,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255477962,1,17,in that we are  sure how many people will be saved,,,,,,,,,,,,
2221,COMPLETED,10/13/2009 16:52,10/13/2009 16:58,363,1r2733010,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255478215,2,90,"The first option did not say that the 400 people were the only ones that would die.  Also, if there is a possibility that no one would die, it is worth trying that option because it could work and everyone's lives would be saved.  Even if it fails, the same number of people that would have died before the option still die.  It's not like it is increasing the number of casualties.",,,,,,,,
2222,COMPLETED,10/13/2009 16:54,10/13/2009 16:55,77,1r913180,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255478083,1,34,i only picked it cause i did not get a option to pick niether,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,COMPLETED,10/13/2009 16:54,10/13/2009 16:55,63,1r3346554,4,5,,,,,,,,,,,,,1255478077,2,31,Because you might as well try and save everyone rather than know that a set amount are going to die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,COMPLETED,10/13/2009 16:55,10/13/2009 16:59,252,1r3752271,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255478252,2,137,Plan B will save 200 people period-no probability comes into play...If any were saved in Plan A-it would possibly be 200 but there is twice the chance it would be none!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,COMPLETED,10/13/2009 16:59,10/13/2009 17:00,60,1r3586640,3,5,,,,,,,,,1255478438,1,21,"You are guaranteed saving 1/3 of the potential deaths, rather than more than likely losing all 600.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,COMPLETED,10/13/2009 17:00,10/13/2009 17:02,167,1r2937637,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255478519,2,50,Rather have odds of none dying than a bigger majority in the Program A drying.  anyone is still one to many,,,,,,,,,,,,,,,,
2227,COMPLETED,10/13/2009 17:00,10/13/2009 17:01,87,1r2877644,5,5,,,,,,,,,,,,,,,,,1255478446,1,45,"There is a greater likelihood that at least some people would be saved, even if it is fewer than would be possible with the second option.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,COMPLETED,10/13/2009 17:01,10/13/2009 17:03,89,1r3575507,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255478538,1,44,well less people would be dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,COMPLETED,10/13/2009 17:02,10/13/2009 17:03,59,1r455005,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255478589,2,20,Not as many will die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,COMPLETED,10/13/2009 17:11,10/13/2009 17:12,99,1r3669333,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255479126,2,41,The numbers are really the same.  I just figured I would give you the more fllowery answer.,,,,,,,,
2232,COMPLETED,10/13/2009 17:11,10/13/2009 17:14,192,1r3524044,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255479171,1,127,IT'S BEST THAT WE HAVE A CHANCE THAT NOBODY DIES OR 2/3 IS THE SAME AS 400
2233,COMPLETED,10/13/2009 17:13,10/13/2009 17:14,38,1r2946810,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255479237,1,14,more people get saved,,,,
2234,COMPLETED,10/13/2009 17:14,10/13/2009 17:17,151,1r3211304,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255479348,2,76,"With A, there is less of a chance to save the majority of the people than with B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,COMPLETED,10/13/2009 17:15,10/13/2009 17:18,180,1r2685192,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255479407,1,98,makes more sense,,,,,,,,,,,,,,,,,,,,
2236,COMPLETED,10/13/2009 17:19,10/13/2009 17:20,74,1r2743362,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255479603,2,25,you made me pick one.  both outcomes suck and aren't all that realistic.
2237,COMPLETED,10/13/2009 17:20,10/13/2009 17:22,92,1r3492373,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255479709,1,28,They are the same. The same amount of people will die. Why did you ask this question??,,,,,,,,
2238,COMPLETED,10/13/2009 17:21,10/13/2009 17:23,118,1r3969701,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255479773,1,31,It has the best chances of the best outcome of the two options.,,,,,,,,,,,,,,,,,,,,
2239,COMPLETED,10/13/2009 17:22,10/13/2009 17:23,54,1r3667939,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255479787,2,21,It provides a higher percentage chance that more than 200 people survive.,,,,,,,,,,,,
2240,COMPLETED,10/13/2009 17:24,10/13/2009 17:25,83,1r3491313,1,5,1255479877,1,54,It is better to save 200 people than to risk all of them.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,COMPLETED,10/13/2009 17:24,10/13/2009 17:26,128,1r3343176,2,5,,,,,1255479906,2,74,I feel that the chance of no deaths outweighs the outcome of 600 deaths if wrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,COMPLETED,10/13/2009 17:25,10/13/2009 17:27,88,1r2762190,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255480008,1,15,no comment,,,,
2244,COMPLETED,10/13/2009 17:28,10/13/2009 17:29,98,1r2950731,5,5,,,,,,,,,,,,,,,,,1255480149,1,37,I would rather go with the sure thing rather than just probabilities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2246,COMPLETED,10/13/2009 17:31,10/13/2009 17:48,1024,1r3010030,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255480633,1,687,"Without much information, 33% is worth taking a chance on saving everyone.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2247,COMPLETED,10/13/2009 17:32,10/13/2009 17:34,103,1r3583396,4,5,,,,,,,,,,,,,1255480404,2,36,because less people would die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2248,COMPLETED,10/13/2009 17:32,10/13/2009 17:34,105,1r3668207,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255480441,1,27,There would be fewer deathes in the long run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,COMPLETED,10/13/2009 17:33,10/13/2009 17:35,100,1r3162073,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255480481,1,20,Fewer people.,,,,,,,,
2250,COMPLETED,10/13/2009 17:34,10/13/2009 17:35,70,1r3338808,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255480521,2,28,It gave me the best chance for the more survival,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2251,COMPLETED,10/13/2009 17:35,10/13/2009 17:37,120,1r3436639,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255480603,1,26,isnt it obvious,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2252,COMPLETED,10/13/2009 17:35,10/13/2009 17:42,406,1r3743580,5,5,,,,,,,,,,,,,,,,,1255480849,1,86,"A saves 201 people;   B has a stronger chance of saving no people, agasint a slight chance of saving everyone.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,COMPLETED,10/13/2009 17:39,10/13/2009 17:41,126,1r2698483,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255480854,1,54,"With solution A, at least 200 people will be saved.  It's a givenn.  With solution B, the probability is that no one will be saved.  I went with the best odds.",,,,,,,,,,,,,,,,,,,,
2255,COMPLETED,10/13/2009 17:42,10/13/2009 17:43,40,1r918163,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255481004,2,11,it sounded better,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,COMPLETED,10/13/2009 17:45,10/13/2009 17:47,112,1r3378815,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255481194,2,63,"Even though it is a higher risk, but there is a bigger possibility of saving more lives",,,,,,,,,,,,
2258,COMPLETED,10/13/2009 17:47,10/13/2009 17:48,56,1r156761,4,5,,,,,,,,,,,,,1255481263,1,20,I don't like playing the odds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2259,COMPLETED,10/13/2009 17:48,10/13/2009 17:50,134,1r2753759,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255481400,1,49,"There is  a guarantee that at least 200 people will be saved with either one, but with A more than that could possibly be saved.",,,,
2260,COMPLETED,10/13/2009 17:49,10/13/2009 17:53,258,1r2068511,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255481422,1,181,Over-population is causing unnecessary burdens. A catastrophe may probably balance the population to where we can all cope with each other.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2261,COMPLETED,10/13/2009 17:54,10/13/2009 17:55,108,1r3313807,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255481739,1,18,a sounds better,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,COMPLETED,10/13/2009 17:54,10/13/2009 17:55,52,1r3358744,3,5,,,,,,,,,1255481699,1,16,Its better to be sure to save people.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,COMPLETED,10/13/2009 17:56,10/13/2009 17:57,59,1r3789114,6,5,,,,,,,,,,,,,,,,,,,,,1255481796,2,24,We must explore the possibility that everyone can be saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2264,COMPLETED,10/13/2009 17:56,10/13/2009 17:57,60,1r2807631,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255481832,2,21,people have a chance to be saved,,,,
2265,COMPLETED,10/13/2009 17:57,10/13/2009 18:02,288,1r3632781,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255481934,1,211,could not give both a and b together.  Both a and b are the same answer as one is working in percentage and other working in numbers.    1/3 of 600=200 would be saved  2/3 of 600=400 would die,,,,,,,,,,,,,,,,,,,,
2266,COMPLETED,10/13/2009 17:58,10/13/2009 18:06,486,1r2483088,1,5,1255482282,2,90,"There will be great sorrow to the 400 that are spared, but lost the 200. There is a great chance of more people being saved in my opinion, probably causing less remorse.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2268,COMPLETED,10/13/2009 18:10,10/13/2009 18:11,41,1r3455760,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255482667,1,7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2269,COMPLETED,10/13/2009 18:15,10/13/2009 18:18,154,1r3597450,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255483003,1,85,I'd rather take a chance on saving everybody.,,,,
2270,COMPLETED,10/13/2009 18:16,10/13/2009 18:17,73,1r3749811,4,5,,,,,,,,,,,,,1255483050,2,28,it has the chance of helping the most people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2271,COMPLETED,10/13/2009 18:16,10/13/2009 18:18,108,1r3241507,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255483064,2,53,Because there is a chance that no one will die with plan b and a chance is better than no chance.,,,,,,,,
2272,COMPLETED,10/13/2009 18:20,10/13/2009 18:21,57,1r3651754,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255483280,2,18,guaranteed saves are better than leaving things to chance!,,,,
2273,COMPLETED,10/13/2009 18:24,10/13/2009 18:25,46,1r3722651,5,5,,,,,,,,,,,,,,,,,1255483500,1,13,Because 1 more person will be saved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,COMPLETED,10/13/2009 18:31,10/13/2009 18:34,153,1r3368798,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255483993,1,57,we dont know the exact # in the populace. 600 is a greater   number than 200,,,,
2276,COMPLETED,10/13/2009 18:34,10/13/2009 18:42,474,1r3573428,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255484437,2,87, The only chance at all for a wonderful outcome- NO dead- is plan b. I grant there's only a 1/3 chance- but at least there's a chance..     Whereas with Plan A it's straightforward 400 dead. No chance - even small- at a better outcome.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,COMPLETED,10/13/2009 18:40,10/13/2009 18:42,84,1r3225265,6,5,,,,,,,,,,,,,,,,,,,,,1255484506,2,22,less people will die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,COMPLETED,10/13/2009 18:41,10/13/2009 18:42,104,1r3632654,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255484534,2,38,It is a possibilty that no one would die,,,,,,,,
2280,COMPLETED,10/13/2009 18:46,10/13/2009 18:49,150,1r531042,2,5,,,,,1255484905,1,59,I do not like either alternatives but I had to pick one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,COMPLETED,10/13/2009 18:50,10/13/2009 18:52,168,1r1863135,4,5,,,,,,,,,,,,,1255485141,1,30,based percentages only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,COMPLETED,10/13/2009 18:56,10/13/2009 18:57,75,1r2711657,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255485410,1,52,"It is a matter of saving as many lives as possible.  Ideally however, I would have preferred to save everyone, but this is often impossible for whatever reason",,,,,,,,,,,,,,,,,,,,,,,,
2284,COMPLETED,10/13/2009 18:56,10/13/2009 18:57,60,1r3400538,5,5,,,,,,,,,,,,,,,,,1255485457,2,14,possibility to save more people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,COMPLETED,10/13/2009 19:01,10/13/2009 19:04,133,1r3884114,6,5,,,,,,,,,,,,,,,,,,,,,1255485769,1,75,Neither are good choices. So I chose the lesser of two evils. 399 is one less than 400. 400 is 2/3 of 600. One life is important.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,COMPLETED,10/13/2009 19:02,10/13/2009 19:05,188,1r2840062,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255485817,2,127,This is a classic Cognitive Judgement & Decision Making question besides they both deal with 1/3 and 2/3 ratios.,,,,,,,,,,,,,,,,
2287,COMPLETED,10/13/2009 19:08,10/13/2009 19:12,217,1r3622744,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255486227,1,122,"There was program C & D in the question,but in the answer there was program A & B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,COMPLETED,10/13/2009 19:10,10/13/2009 19:21,685,1r2914026,5,2,,,,,,,,,,,,,,,,,1255486466,1,431,This option probably has the biggest chance of saving the most people.  The other option has a 2/3 chance that all the people will die.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,COMPLETED,10/13/2009 19:13,10/13/2009 19:16,151,1r2285979,2,5,,,,,1255486491,2,91,Because program B states it is only a probability that 600 people will die but it is not a sure fact.  Where as if A is adopted 400 people will die!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,COMPLETED,10/13/2009 19:13,10/13/2009 19:15,112,1r2994583,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255486505,1,46,"not sure---other than it is better to lose 400 than take a chance on losing 600---obviously it would be better to lose none, but that chance is only 33 percent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,COMPLETED,10/13/2009 19:18,10/13/2009 19:21,199,1r3561749,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255486846,2,73,"Although there is a greater risk, the potential that no people will die at all is a prospect that is hard to say no to. The first proposition guarantees the deaths of too many people.",,,,,,,,,,,,,,,,,,,,
2293,COMPLETED,10/13/2009 19:19,10/13/2009 19:21,107,1r3631806,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255486860,1,23,for a you can save lot more people,,,,
2295,COMPLETED,10/13/2009 19:31,10/13/2009 19:33,116,1r1543487,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255487571,1,46,because program 2 has no incentives to the public. Theyre unsure,,,,,,,,,,,,,,,,,,,,
2296,COMPLETED,10/13/2009 19:33,10/13/2009 19:37,262,1r3632814,4,5,,,,,,,,,,,,,1255487650,1,201,"I FEEL I DON'T HAVE ENOUGH INFORMATION OF DISEASE  TO DETERMINE HOW MANY ARE INFECTED AND MORE INFORMATION IS NEEDED TO LEARN MORE ABOUT DISEASE AND IT'S ORIGIN AND HOW IT'S TRANSMITTED WHETHER IT'S AIRBORNE, WATER BORNE AND FROM GROUND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,COMPLETED,10/13/2009 19:34,10/13/2009 19:36,125,1r3214380,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255487709,1,76,Plan A seemed to have the better survival rate. Plan B was cut and dried. 400 people will die.    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,COMPLETED,10/13/2009 19:35,10/13/2009 19:53,1079,1r2830274,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255488654,2,165,we got a number of those that will be saved,,,,
2299,COMPLETED,10/13/2009 19:38,10/13/2009 20:00,1346,1r2731610,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255487977,2,1276,Because most likely the people will live if the vaccine is FDA  approved.  ,,,,,,,,,,,,,,,,,,,,
2300,COMPLETED,10/13/2009 19:42,10/13/2009 19:44,134,1r886440,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255488208,1,74,A- ensures a 33% survival whereas B gives you a 33% chance of everyone surviving.  A means that some WILL survive. B cannot guarantee any survivors,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,COMPLETED,10/13/2009 19:44,10/13/2009 19:49,330,1r2466589,1,5,1255488355,1,243," program A guarantees 200 will be saved while B is all probability..I personally would prefer the ""sure thing""as opposed to the other..2/3 probability that none will be saved is a real risk to me,with peoples lives.If it were gambling or something similar might be a different story,but not with lives at stake.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,COMPLETED,10/13/2009 19:46,10/13/2009 19:48,156,1r3146937,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255488427,1,105,I struggled... I think that a 33 percent chance of no one dying is only slightly better than saving 200 people. I really don't know. 
2304,COMPLETED,10/13/2009 19:46,10/13/2009 19:48,98,1r3633098,2,5,,,,,1255488445,2,44,I might be party of the one third that wont die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,COMPLETED,10/13/2009 19:49,10/13/2009 19:50,64,1r2240924,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255488626,1,20,a chance that no one will die,,,,,,,,,,,,,,,,
2306,COMPLETED,10/13/2009 19:49,10/13/2009 19:50,57,1r739188,2,4,,,,,1255488608,2,35,It doesnt matter to me I take herbal supplements and never get sick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,COMPLETED,10/13/2009 19:49,10/13/2009 19:51,87,1r2583756,5,5,,,,,,,,,,,,,,,,,1255488643,1,36,"sounds like more people will be saved with option a, but then again I'm bad at math",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,COMPLETED,10/13/2009 19:50,10/13/2009 19:51,88,1r3525783,3,5,,,,,,,,,1255488669,1,19,some people being saved is more than no one being saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,COMPLETED,10/13/2009 19:51,10/13/2009 19:52,77,1r1437799,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1255488696,2,45,Because the possibility of saving all 600 is possible.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,COMPLETED,10/13/2009 19:52,10/13/2009 19:55,190,1r3597914,3,5,,,,,,,,,1255488843,2,75,the other 401 people will be dead. this way theres a chance all the people will live. thats better than 401 people dying which is absolute.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,COMPLETED,10/13/2009 19:52,10/13/2009 20:02,619,1r299761,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255488765,1,584,Did not like either answer.  First seemed best to me.,,,,,,,,
2312,COMPLETED,10/13/2009 19:55,10/13/2009 20:00,253,1r3249993,1,5,1255489025,2,184,Optomism! I would rather take the chance to save all 600 rather than 200. It seems unfair to know ahead of time that only so many will be saved. How do you know which ones? Try to save more than settle for less.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
